A,B,C,D,Vth,exp_exact,exp_k1
200,925,709,692,1046529,0,0
209,522,717,773,1046529,0,0
801,947,315,82,1046529,0,0
296,759,261,232,1046529,0,0
299,228,727,797,1046529,0,0
178,344,6,502,1046529,0,0
850,970,974,338,1046529,1,0
890,336,868,917,1046529,1,0
551,741,687,929,1046529,0,0
831,126,958,701,1046529,0,0
478,44,894,63,1046529,0,0
149,550,429,395,1046529,0,0
788,444,564,41,1046529,0,0
272,285,880,172,1046529,0,0
202,240,282,923,1046529,0,0
361,373,444,229,1046529,0,0
243,43,823,319,1046529,0,0
941,994,349,318,1046529,0,0
770,462,867,735,1046529,0,0
273,556,429,913,1046529,0,0
681,633,427,203,1046529,0,0
579,400,729,895,1046529,0,0
1021,817,457,547,1046529,1,0
926,1023,629,158,1046529,1,0
501,327,932,947,1046529,0,0
785,977,481,875,1046529,1,0
737,652,764,954,1046529,1,0
642,67,492,88,1046529,0,0
861,1010,806,386,1046529,1,0
218,763,477,762,1046529,0,0
606,885,809,631,1046529,1,0
427,872,880,973,1046529,1,0
567,27,339,662,1046529,0,0
698,557,280,575,1046529,0,0
704,409,788,774,1046529,0,0
537,252,926,984,1046529,0,0
784,709,800,853,1046529,1,1
1011,985,792,64,1046529,0,0
604,878,883,799,1046529,1,0
419,717,655,343,1046529,0,0
558,130,49,962,1046529,0,0
838,520,434,216,1046529,0,0
943,941,623,1,1046529,0,0
355,431,938,494,1046529,0,0
22,325,914,234,1046529,0,0
454,846,813,985,1046529,1,0
927,445,739,771,1046529,0,0
771,509,208,458,1046529,0,0
519,670,789,539,1046529,0,0
255,5,841,667,1046529,0,0
891,575,815,754,1046529,1,0
233,222,280,229,1046529,0,0
542,442,628,512,1046529,0,0
812,708,875,539,1046529,0,0
533,135,694,193,1046529,0,0
763,333,856,7,1046529,0,0
428,737,869,987,1046529,1,0
707,767,441,536,1046529,0,0
669,837,725,855,1046529,1,0
397,909,736,986,1046529,1,0
139,484,978,42,1046529,0,0
283,244,966,1014,1046529,1,0
339,117,259,740,1046529,0,0
275,1006,411,292,1046529,0,0
394,710,900,886,1046529,1,0
381,791,483,667,1046529,0,0
947,915,190,609,1046529,0,0
810,106,895,192,1046529,0,0
922,967,192,875,1046529,1,0
560,333,661,275,1046529,0,0
900,1000,706,292,1046529,1,0
1013,514,720,366,1046529,0,0
469,694,782,979,1046529,1,0
228,310,459,897,1046529,0,0
613,259,209,331,1046529,0,0
863,497,1014,715,1046529,1,0
245,844,871,964,1046529,0,0
856,349,695,868,1046529,0,0
530,988,1008,519,1046529,1,0
305,155,15,935,1046529,0,0
914,581,72,748,1046529,0,0
985,176,823,1010,1046529,0,0
935,419,966,612,1046529,0,0
588,437,968,842,1046529,1,0
22,1013,66,105,1046529,0,0
485,400,848,793,1046529,0,0
350,295,959,780,1046529,0,0
886,561,673,553,1046529,0,0
503,366,999,918,1046529,1,0
801,795,810,506,1046529,1,0
520,80,727,276,1046529,0,0
322,478,999,980,1046529,1,0
594,1016,84,576,1046529,0,0
364,138,738,822,1046529,0,0
546,874,600,942,1046529,0,0
467,844,703,230,1046529,0,0
702,104,349,386,1046529,0,0
991,974,492,53,1046529,0,0
403,704,286,778,1046529,0,0
846,847,713,713,1046529,1,0
513,60,196,524,1046529,0,0
760,560,469,153,1046529,0,0
455,104,270,895,1046529,0,0
451,945,1020,608,1046529,0,0
917,624,748,735,1046529,1,0
399,835,100,292,1046529,0,0
396,562,238,83,1046529,0,0
943,661,743,697,1046529,1,0
557,147,1009,989,1046529,1,0
444,333,966,582,1046529,0,0
762,589,523,728,1046529,0,0
266,254,663,763,1046529,0,0
109,172,836,743,1046529,0,0
744,732,958,524,1046529,1,0
56,480,73,679,1046529,0,0
391,31,379,484,1046529,0,0
739,543,566,988,1046529,0,0
600,654,929,117,1046529,0,0
998,1010,1008,246,1046529,1,0
943,889,654,683,1046529,1,1
217,517,142,524,1046529,0,0
38,645,31,414,1046529,0,0
598,70,157,501,1046529,0,0
405,617,675,84,1046529,0,0
70,955,934,236,1046529,0,0
719,609,166,990,1046529,0,0
636,649,424,597,1046529,0,0
496,835,317,477,1046529,0,0
761,884,868,649,1046529,1,0
395,285,74,256,1046529,0,0
905,515,698,672,1046529,0,0
412,8,107,750,1046529,0,0
760,859,891,442,1046529,1,0
648,1015,776,501,1046529,0,0
38,424,559,402,1046529,0,0
51,344,297,898,1046529,0,0
657,886,907,23,1046529,0,0
883,277,731,634,1046529,0,0
641,672,888,396,1046529,0,0
209,592,228,457,1046529,0,0
113,104,138,953,1046529,0,0
281,847,860,940,1046529,0,0
679,886,590,754,1046529,0,0
885,594,828,865,1046529,1,0
866,672,654,620,1046529,0,0
930,217,152,825,1046529,0,0
834,539,491,748,1046529,0,0
420,358,833,842,1046529,0,0
269,655,809,918,1046529,0,0
639,181,919,1013,1046529,1,0
328,596,812,951,1046529,0,0
963,816,264,888,1046529,0,0
307,922,271,916,1046529,0,0
933,448,5,425,1046529,0,0
600,37,581,197,1046529,0,0
770,76,41,45,1046529,0,0
726,758,383,37,1046529,0,0
352,217,515,699,1046529,0,0
560,1016,231,866,1046529,0,0
127,423,702,509,1046529,0,0
809,905,208,887,1046529,0,0
652,944,270,161,1046529,0,0
938,873,995,327,1046529,1,0
259,421,334,551,1046529,0,0
138,427,896,784,1046529,0,0
566,605,805,875,1046529,1,0
980,993,254,309,1046529,1,0
238,125,995,1022,1046529,1,0
740,816,803,551,1046529,0,0
943,793,325,1011,1046529,1,0
755,716,988,411,1046529,0,0
907,972,223,941,1046529,1,0
40,662,88,195,1046529,0,0
657,81,528,183,1046529,0,0
722,43,234,745,1046529,0,0
257,740,717,268,1046529,0,0
692,938,667,756,1046529,1,0
537,898,908,606,1046529,0,0
549,157,265,25,1046529,0,0
844,750,833,743,1046529,1,0
508,885,779,766,1046529,0,0
491,553,936,75,1046529,0,0
306,166,73,984,1046529,0,0
833,672,915,748,1046529,1,1
692,754,164,83,1046529,0,0
600,566,1017,264,1046529,0,0
353,101,1014,946,1046529,0,0
259,874,107,433,1046529,0,0
694,967,496,801,1046529,1,0
563,786,743,920,1046529,1,0
974,663,637,716,1046529,1,0
816,169,412,363,1046529,0,0
666,314,661,606,1046529,0,0
619,921,471,880,1046529,0,0
335,773,824,793,1046529,0,0
951,871,425,514,1046529,1,0
112,505,31,73,1046529,0,0
498,546,771,405,1046529,0,0
969,951,288,36,1046529,0,0
120,271,375,642,1046529,0,0
151,362,63,434,1046529,0,0
855,660,483,786,1046529,0,0
784,1002,687,380,1046529,1,0
975,440,911,678,1046529,1,0
790,911,901,376,1046529,1,0
360,400,878,409,1046529,0,0
154,954,976,969,1046529,1,0
424,150,346,1011,1046529,0,0
990,993,555,409,1046529,1,0
57,979,783,742,1046529,0,0
565,311,751,987,1046529,0,0
221,628,904,1004,1046529,0,0
913,655,210,713,1046529,0,0
592,332,919,872,1046529,0,0
398,985,108,190,1046529,0,0
990,920,565,430,1046529,1,0
996,481,994,621,1046529,1,0
656,178,804,425,1046529,0,0
993,753,486,894,1046529,1,0
517,602,278,581,1046529,0,0
975,881,315,681,1046529,1,0
696,346,991,925,1046529,1,0
584,345,651,585,1046529,0,0
652,855,717,797,1046529,1,0
316,927,734,865,1046529,0,0
958,916,536,440,1046529,1,0
728,840,639,241,1046529,0,0
869,737,860,568,1046529,1,0
527,799,794,233,1046529,0,0
726,107,1023,423,1046529,0,0
471,485,446,148,1046529,0,0
951,337,533,960,1046529,0,0
611,628,998,869,1046529,1,0
882,693,614,709,1046529,1,0
735,872,888,457,1046529,1,0
866,802,136,304,1046529,0,0
422,136,294,12,1046529,0,0
360,622,558,444,1046529,0,0
993,332,552,1019,1046529,0,0
401,826,199,88,1046529,0,0
867,609,1009,713,1046529,1,0
835,259,935,966,1046529,1,0
758,457,1015,114,1046529,0,0
991,882,481,372,1046529,1,0
121,199,419,198,1046529,0,0
249,461,836,789,1046529,0,0
250,852,647,528,1046529,0,0
357,128,66,321,1046529,0,0
483,837,73,803,1046529,0,0
618,998,972,543,1046529,1,0
98,912,399,671,1046529,0,0
523,599,195,187,1046529,0,0
416,537,994,1012,1046529,1,0
154,460,631,372,1046529,0,0
798,245,577,872,1046529,0,0
838,764,62,594,1046529,0,0
630,668,922,886,1046529,1,0
2,435,427,260,1046529,0,0
628,139,739,1017,1046529,0,0
973,789,350,844,1046529,1,0
268,798,538,733,1046529,0,0
1023,613,584,806,1046529,1,0
656,753,1012,740,1046529,1,0
960,776,823,433,1046529,1,0
315,504,435,734,1046529,0,0
483,109,691,389,1046529,0,0
387,910,781,895,1046529,1,0
563,138,1023,992,1046529,1,0
615,837,954,507,1046529,0,0
143,730,168,807,1046529,0,0
397,903,309,185,1046529,0,0
575,169,868,714,1046529,0,0
958,655,780,537,1046529,0,0
4,866,184,688,1046529,0,0
494,236,732,676,1046529,0,0
949,406,872,898,1046529,1,0
635,669,669,92,1046529,0,0
306,942,942,805,1046529,1,0
746,536,698,455,1046529,0,0
279,411,966,189,1046529,0,0
379,934,950,729,1046529,1,0
617,885,451,432,1046529,0,0
911,520,963,595,1046529,1,0
353,775,326,884,1046529,0,0
748,1008,672,883,1046529,1,1
711,892,446,635,1046529,0,0
805,161,587,691,1046529,0,0
21,669,68,246,1046529,0,0
771,890,744,0,1046529,0,0
552,821,949,625,1046529,0,0
44,93,766,470,1046529,0,0
507,406,885,59,1046529,0,0
705,958,414,896,1046529,0,0
236,298,720,483,1046529,0,0
392,175,384,1017,1046529,0,0
435,998,65,336,1046529,0,0
308,604,508,427,1046529,0,0
650,1009,510,662,1046529,0,0
983,997,402,526,1046529,1,0
504,955,887,816,1046529,1,0
888,518,740,793,1046529,1,0
443,747,848,532,1046529,0,0
735,1015,910,410,1046529,1,0
676,395,307,205,1046529,0,0
777,432,461,95,1046529,0,0
398,991,950,714,1046529,1,0
820,554,783,882,1046529,1,0
756,687,232,10,1046529,0,0
237,612,882,389,1046529,0,0
775,1016,1021,419,1046529,1,0
1016,956,96,949,1046529,1,0
372,843,171,776,1046529,0,0
271,261,894,116,1046529,0,0
6,415,927,543,1046529,0,0
677,275,513,891,1046529,0,0
395,224,180,213,1046529,0,0
1004,630,521,795,1046529,1,0
229,714,453,876,1046529,0,0
112,373,644,671,1046529,0,0
750,710,552,931,1046529,0,0
30,955,163,781,1046529,0,0
820,306,865,991,1046529,1,0
336,244,599,125,1046529,0,0
525,427,701,1011,1046529,0,0
554,282,362,935,1046529,0,0
856,308,464,569,1046529,0,0
601,115,446,27,1046529,0,0
454,97,185,328,1046529,0,0
892,258,364,487,1046529,0,0
747,252,1017,431,1046529,0,0
24,752,492,373,1046529,0,0
812,923,624,831,1046529,1,1
972,296,117,372,1046529,0,0
82,390,278,594,1046529,0,0
614,213,406,320,1046529,0,0
763,118,1008,949,1046529,1,0
154,708,637,514,1046529,0,0
1006,417,853,934,1046529,1,0
95,623,433,132,1046529,0,0
419,497,835,655,1046529,0,0
167,287,604,595,1046529,0,0
845,807,316,83,1046529,0,0
267,283,345,227,1046529,0,0
923,992,236,554,1046529,0,0
633,992,430,973,1046529,0,0
613,822,796,428,1046529,0,0
374,495,591,790,1046529,0,0
284,640,318,242,1046529,0,0
303,868,711,281,1046529,0,0
97,35,653,30,1046529,0,0
330,953,128,1000,1046529,0,0
428,578,781,144,1046529,0,0
702,917,935,431,1046529,1,0
777,521,496,254,1046529,0,0
951,470,795,744,1046529,0,0
119,85,196,744,1046529,0,0
898,814,794,468,1046529,1,0
496,585,719,61,1046529,0,0
583,587,893,789,1046529,1,0
337,676,907,980,1046529,1,0
734,9,710,569,1046529,0,0
716,1022,84,346,1046529,0,0
831,787,458,857,1046529,0,0
992,845,709,294,1046529,1,0
763,695,822,437,1046529,0,0
721,458,740,412,1046529,0,0
1004,891,916,320,1046529,1,0
994,739,904,345,1046529,0,0
110,915,500,944,1046529,0,0
235,568,34,11,1046529,0,0
873,652,495,964,1046529,0,0
196,73,465,566,1046529,0,0
394,697,280,531,1046529,0,0
727,246,737,148,1046529,0,0
672,410,350,57,1046529,0,0
320,882,541,839,1046529,0,0
816,882,564,711,1046529,1,0
13,671,863,520,1046529,0,0
882,880,716,395,1046529,1,0
802,792,132,394,1046529,0,0
985,1012,69,855,1046529,1,0
975,878,490,482,1046529,1,0
512,954,121,934,1046529,0,0
940,498,905,639,1046529,0,0
675,705,412,998,1046529,0,0
246,39,110,623,1046529,0,0
410,809,81,1001,1046529,0,0
963,810,554,481,1046529,0,0
329,777,710,861,1046529,0,0
282,139,515,780,1046529,0,0
573,97,246,611,1046529,0,0
109,70,220,593,1046529,0,0
866,870,699,1009,1046529,1,1
444,675,765,289,1046529,0,0
973,818,307,943,1046529,1,0
106,513,908,340,1046529,0,0
439,97,464,46,1046529,0,0
355,903,137,19,1046529,0,0
608,207,702,801,1046529,0,0
525,635,724,985,1046529,0,0
366,154,960,872,1046529,0,0
147,729,935,1005,1046529,1,0
473,738,969,832,1046529,1,0
692,736,156,958,1046529,0,0
961,777,648,463,1046529,1,0
591,15,224,985,1046529,0,0
822,815,497,915,1046529,1,0
978,637,770,550,1046529,0,0
609,1011,953,475,1046529,1,0
153,489,445,841,1046529,0,0
535,613,680,908,1046529,0,0
397,736,661,779,1046529,0,0
790,1012,947,325,1046529,1,0
472,891,999,870,1046529,1,0
476,166,790,806,1046529,0,0
787,854,619,656,1046529,1,0
956,583,845,579,1046529,1,0
628,292,359,511,1046529,0,0
194,522,611,948,1046529,0,0
849,967,355,787,1046529,1,0
153,1018,838,723,1046529,0,0
613,542,132,388,1046529,0,0
506,227,541,318,1046529,0,0
898,740,534,877,1046529,1,0
747,350,301,273,1046529,0,0
622,923,906,28,1046529,0,0
982,1013,247,588,1046529,1,0
1013,435,820,739,1046529,1,0
895,712,651,774,1046529,1,0
833,448,845,797,1046529,1,0
640,1020,680,579,1046529,0,0
522,802,435,9,1046529,0,0
853,146,280,717,1046529,0,0
1008,637,818,59,1046529,0,0
881,530,587,508,1046529,0,0
702,878,155,592,1046529,0,0
539,684,875,499,1046529,0,0
742,139,955,438,1046529,0,0
349,226,360,920,1046529,0,0
928,145,947,323,1046529,0,0
656,918,266,694,1046529,0,0
275,627,820,50,1046529,0,0
749,254,954,626,1046529,0,0
441,316,384,128,1046529,0,0
132,33,819,577,1046529,0,0
947,718,216,900,1046529,0,0
372,415,482,325,1046529,0,0
966,904,576,301,1046529,1,0
845,973,373,670,1046529,1,0
735,724,772,800,1046529,1,0
165,683,68,140,1046529,0,0
948,495,728,793,1046529,1,0
604,641,144,261,1046529,0,0
63,157,225,911,1046529,0,0
828,806,532,815,1046529,1,0
918,809,170,177,1046529,0,0
884,802,760,550,1046529,1,0
188,253,1016,983,1046529,0,0
381,619,213,293,1046529,0,0
712,751,474,561,1046529,0,0
966,87,500,13,1046529,0,0
541,54,31,1003,1046529,0,0
413,69,318,702,1046529,0,0
969,1006,695,267,1046529,1,0
729,323,348,553,1046529,0,0
536,572,853,257,1046529,0,0
7,808,982,463,1046529,0,0
947,1015,736,116,1046529,1,0
838,984,986,225,1046529,0,0
499,750,864,998,1046529,1,0
459,185,531,732,1046529,0,0
30,100,982,104,1046529,0,0
906,972,181,689,1046529,0,0
26,297,140,377,1046529,0,0
972,696,885,578,1046529,1,0
964,943,532,407,1046529,1,0
827,938,759,497,1046529,1,0
483,755,100,494,1046529,0,0
694,994,292,862,1046529,0,0
594,440,688,146,1046529,0,0
873,515,793,753,1046529,1,0
571,861,889,823,1046529,1,0
53,555,610,715,1046529,0,0
231,845,544,817,1046529,0,0
909,9,553,414,1046529,0,0
50,550,882,524,1046529,0,0
636,1012,877,504,1046529,1,0
670,960,848,509,1046529,1,0
672,552,694,988,1046529,1,0
34,192,748,400,1046529,0,0
67,434,223,705,1046529,0,0
1,185,519,350,1046529,0,0
71,842,487,129,1046529,0,0
671,934,453,927,1046529,1,0
351,600,531,767,1046529,0,0
977,988,311,516,1046529,1,0
427,475,923,203,1046529,0,0
73,779,288,1,1046529,0,0
943,960,208,766,1046529,1,0
302,902,327,564,1046529,0,0
265,213,900,950,1046529,0,0
692,1017,922,264,1046529,0,0
554,430,666,258,1046529,0,0
36,596,439,226,1046529,0,0
225,685,136,494,1046529,0,0
992,325,306,404,1046529,0,0
763,70,69,334,1046529,0,0
349,667,796,588,1046529,0,0
262,6,784,241,1046529,0,0
8,508,167,281,1046529,0,0
896,141,909,859,1046529,0,0
266,675,61,569,1046529,0,0
907,490,626,545,1046529,0,0
331,506,488,588,1046529,0,0
743,861,656,586,1046529,0,0
934,551,681,1011,1046529,1,1
992,753,42,321,1046529,0,0
893,1009,174,314,1046529,0,0
845,557,590,976,1046529,0,0
176,367,501,945,1046529,0,0
509,727,276,427,1046529,0,0
718,250,814,520,1046529,0,0
441,170,686,526,1046529,0,0
1003,765,22,432,1046529,0,0
184,164,976,724,1046529,0,0
99,876,674,484,1046529,0,0
638,909,597,427,1046529,0,0
590,487,559,234,1046529,0,0
500,835,857,734,1046529,1,0
325,746,251,992,1046529,0,0
924,695,857,472,1046529,1,0
601,790,821,755,1046529,1,0
950,364,202,19,1046529,0,0
230,42,442,86,1046529,0,0
921,969,751,405,1046529,1,1
651,551,969,599,1046529,0,0
421,531,945,329,1046529,0,0
761,475,899,762,1046529,0,0
793,43,978,31,1046529,0,0
135,228,541,651,1046529,0,0
757,611,625,934,1046529,0,0
1022,967,517,304,1046529,1,0
194,180,714,106,1046529,0,0
147,904,384,749,1046529,0,0
909,111,722,87,1046529,0,0
80,1014,351,390,1046529,0,0
339,67,223,534,1046529,0,0
241,385,885,517,1046529,0,0
748,442,912,785,1046529,1,0
87,807,259,716,1046529,0,0
814,779,118,188,1046529,0,0
966,944,24,793,1046529,0,0
717,818,475,969,1046529,1,0
923,458,998,136,1046529,0,0
942,546,826,733,1046529,1,0
608,997,676,29,1046529,0,0
851,1021,588,302,1046529,0,0
169,560,186,1,1046529,0,0
976,885,703,419,1046529,1,0
727,847,746,768,1046529,1,0
379,953,742,202,1046529,0,0
413,589,910,883,1046529,1,0
904,163,222,731,1046529,0,0
987,593,891,689,1046529,1,0
64,861,405,837,1046529,0,0
860,1023,518,322,1046529,1,0
540,661,123,914,1046529,0,0
32,478,249,390,1046529,0,0
837,873,501,630,1046529,0,0
40,654,976,674,1046529,0,0
956,688,619,628,1046529,0,0
611,766,463,126,1046529,0,0
436,353,472,201,1046529,0,0
971,1020,700,731,1046529,1,1
806,529,331,972,1046529,0,0
367,128,232,83,1046529,0,0
1008,825,380,716,1046529,1,0
588,960,442,284,1046529,0,0
621,1015,846,705,1046529,1,0
279,811,929,247,1046529,0,0
805,762,667,851,1046529,1,0
36,929,385,242,1046529,0,0
664,902,79,195,1046529,0,0
855,347,81,447,1046529,0,0
271,677,896,448,1046529,0,0
233,5,610,564,1046529,0,0
920,757,783,1015,1046529,1,1
438,284,534,619,1046529,0,0
544,327,353,457,1046529,0,0
181,81,159,410,1046529,0,0
211,287,76,916,1046529,0,0
93,338,157,939,1046529,0,0
39,888,862,839,1046529,0,0
142,600,620,889,1046529,0,0
217,226,578,356,1046529,0,0
541,262,571,258,1046529,0,0
10,347,39,108,1046529,0,0
373,298,595,147,1046529,0,0
407,798,362,924,1046529,0,0
400,836,1002,213,1046529,0,0
632,910,895,527,1046529,1,0
463,20,744,202,1046529,0,0
620,452,472,850,1046529,0,0
600,527,746,686,1046529,0,0
749,890,672,709,1046529,1,0
398,976,509,986,1046529,0,0
724,330,759,435,1046529,0,0
788,803,756,339,1046529,0,0
384,530,702,969,1046529,0,0
850,294,694,557,1046529,0,0
811,646,116,399,1046529,0,0
895,555,778,707,1046529,1,0
891,884,578,189,1046529,0,0
818,878,477,744,1046529,1,0
851,912,596,583,1046529,1,0
925,142,778,964,1046529,0,0
790,737,482,979,1046529,1,0
399,76,605,349,1046529,0,0
623,310,555,191,1046529,0,0
998,271,216,623,1046529,0,0
941,984,213,869,1046529,1,0
968,886,550,343,1046529,0,0
888,925,371,804,1046529,1,0
264,137,304,666,1046529,0,0
782,638,745,978,1046529,1,0
944,555,240,866,1046529,0,0
244,298,794,960,1046529,0,0
1023,830,950,446,1046529,1,0
585,254,418,341,1046529,0,0
898,803,841,503,1046529,1,0
971,700,585,826,1046529,1,0
916,480,868,699,1046529,0,0
757,895,552,347,1046529,0,0
638,909,537,890,1046529,1,0
297,707,1004,923,1046529,1,0
693,798,532,928,1046529,1,0
73,395,823,654,1046529,0,0
932,891,706,306,1046529,0,0
924,292,863,1019,1046529,1,0
212,800,269,215,1046529,0,0
1016,163,587,587,1046529,0,0
973,66,211,406,1046529,0,0
609,379,647,744,1046529,0,0
776,818,735,652,1046529,1,0
749,1013,600,38,1046529,0,0
1019,398,1003,642,1046529,1,0
58,972,232,914,1046529,0,0
744,597,752,106,1046529,0,0
201,903,441,604,1046529,0,0
389,380,331,939,1046529,0,0
149,563,823,195,1046529,0,0
636,497,533,86,1046529,0,0
773,201,764,577,1046529,0,0
989,849,337,760,1046529,1,0
0,967,818,971,1046529,0,0
978,334,733,982,1046529,0,0
920,922,371,675,1046529,1,0
335,455,834,209,1046529,0,0
269,278,1003,1003,1046529,1,0
995,765,283,1009,1046529,1,0
227,272,229,372,1046529,0,0
307,793,368,388,1046529,0,0
127,685,993,987,1046529,1,0
954,366,787,886,1046529,0,0
1008,339,910,784,1046529,1,0
988,925,360,380,1046529,1,0
690,327,462,85,1046529,0,0
52,471,529,56,1046529,0,0
308,478,480,952,1046529,0,0
897,569,709,756,1046529,0,0
586,602,595,362,1046529,0,0
763,203,219,778,1046529,0,0
775,126,494,492,1046529,0,0
636,171,146,239,1046529,0,0
142,57,803,286,1046529,0,0
419,949,193,368,1046529,0,0
961,648,732,579,1046529,1,0
128,121,503,414,1046529,0,0
976,616,816,546,1046529,1,0
83,681,178,158,1046529,0,0
219,910,799,689,1046529,0,0
922,398,790,860,1046529,0,0
563,870,679,911,1046529,1,0
727,466,899,500,1046529,0,0
532,480,1002,832,1046529,1,0
1001,297,493,727,1046529,0,0
315,661,32,999,1046529,0,0
514,222,434,864,1046529,0,0
334,70,757,62,1046529,0,0
922,872,304,798,1046529,1,0
601,897,943,538,1046529,0,0
950,563,846,749,1046529,1,0
482,915,959,78,1046529,0,0
674,102,309,919,1046529,0,0
247,859,609,816,1046529,0,0
700,991,460,767,1046529,0,0
176,233,564,976,1046529,0,0
577,641,812,827,1046529,0,0
809,177,431,288,1046529,0,0
463,860,144,742,1046529,0,0
594,645,605,580,1046529,0,0
984,80,140,129,1046529,0,0
909,940,373,667,1046529,1,0
1022,346,834,831,1046529,1,0
360,504,745,95,1046529,0,0
659,156,738,588,1046529,0,0
91,24,270,967,1046529,0,0
62,990,213,31,1046529,0,0
912,129,563,77,1046529,0,0
227,724,330,57,1046529,0,0
85,365,794,321,1046529,0,0
212,984,831,1008,1046529,0,0
705,166,166,754,1046529,0,0
489,655,152,239,1046529,0,0
959,786,356,823,1046529,1,0
226,981,918,415,1046529,0,0
742,959,781,429,1046529,1,0
762,819,612,192,1046529,0,0
368,399,203,641,1046529,0,0
87,433,161,939,1046529,0,0
970,437,788,973,1046529,1,0
37,361,87,243,1046529,0,0
863,638,864,859,1046529,1,0
714,691,676,818,1046529,0,0
501,428,65,685,1046529,0,0
274,611,640,673,1046529,0,0
55,904,705,949,1046529,0,0
197,171,686,772,1046529,0,0
139,998,434,780,1046529,0,0
941,848,486,576,1046529,1,0
679,490,847,977,1046529,1,0
802,943,425,956,1046529,1,0
214,459,9,365,1046529,0,0
969,350,770,405,1046529,0,0
442,819,959,868,1046529,1,0
780,1010,402,643,1046529,0,0
1021,433,279,980,1046529,0,0
769,213,926,18,1046529,0,0
943,132,335,793,1046529,0,0
21,812,30,555,1046529,0,0
44,931,595,142,1046529,0,0
522,785,238,506,1046529,0,0
883,931,593,228,1046529,0,0
756,795,547,804,1046529,0,0
808,118,560,68,1046529,0,0
804,999,273,986,1046529,1,0
922,703,344,801,1046529,0,0
561,168,1016,977,1046529,1,0
849,708,567,786,1046529,1,0
1003,112,173,31,1046529,0,0
250,283,46,810,1046529,0,0
379,559,341,506,1046529,0,0
984,259,922,676,1046529,0,0
551,42,131,768,1046529,0,0
925,1009,192,691,1046529,1,0
355,795,313,432,1046529,0,0
418,876,979,635,1046529,0,0
652,562,607,9,1046529,0,0
1022,373,724,1020,1046529,1,0
97,1000,512,588,1046529,0,0
519,1015,813,639,1046529,0,0
866,245,307,947,1046529,0,0
36,147,248,224,1046529,0,0
54,457,706,980,1046529,0,0
369,223,786,425,1046529,0,0
828,70,374,421,1046529,0,0
513,235,362,569,1046529,0,0
364,66,673,648,1046529,0,0
640,874,372,731,1046529,0,0
287,370,956,659,1046529,0,0
969,412,775,102,1046529,0,0
777,694,14,707,1046529,0,0
582,51,46,714,1046529,0,0
422,853,758,906,1046529,1,0
489,932,554,584,1046529,0,0
993,753,590,514,1046529,1,0
505,703,78,425,1046529,0,0
977,167,957,923,1046529,0,0
13,274,869,731,1046529,0,0
973,252,665,703,1046529,0,0
1019,90,550,338,1046529,0,0
154,210,195,791,1046529,0,0
651,855,436,111,1046529,0,0
898,906,395,417,1046529,0,0
434,877,859,48,1046529,0,0
873,364,243,917,1046529,0,0
386,850,202,639,1046529,0,0
871,207,555,908,1046529,0,0
531,526,255,136,1046529,0,0
886,884,878,778,1046529,1,1
747,880,29,348,1046529,0,0
207,971,410,518,1046529,0,0
598,714,801,807,1046529,1,0
651,269,945,954,1046529,1,0
1,299,79,384,1046529,0,0
348,150,979,588,1046529,0,0
479,322,995,915,1046529,1,0
1007,292,266,1023,1046529,0,0
175,143,563,584,1046529,0,0
399,42,720,71,1046529,0,0
920,723,527,747,1046529,1,0
687,129,379,541,1046529,0,0
1000,933,903,211,1046529,1,0
827,993,914,253,1046529,1,0
996,886,508,562,1046529,1,0
85,461,1015,412,1046529,0,0
32,392,840,2,1046529,0,0
1001,988,270,230,1046529,1,0
582,668,766,766,1046529,0,0
363,494,329,507,1046529,0,0
290,453,573,591,1046529,0,0
593,933,802,690,1046529,1,0
450,366,944,971,1046529,1,0
998,841,983,211,1046529,1,0
500,802,996,648,1046529,0,0
780,271,268,853,1046529,0,0
651,272,368,534,1046529,0,0
91,52,593,358,1046529,0,0
536,1020,581,111,1046529,0,0
513,635,840,953,1046529,1,0
460,421,360,184,1046529,0,0
346,1019,750,932,1046529,1,0
289,567,221,1008,1046529,0,0
925,780,745,589,1046529,1,0
435,366,164,385,1046529,0,0
275,382,946,535,1046529,0,0
730,938,186,910,1046529,0,0
307,673,1015,993,1046529,1,0
1001,43,823,672,1046529,0,0
769,406,808,155,1046529,0,0
1013,128,911,735,1046529,0,0
737,409,913,819,1046529,1,0
447,1011,48,845,1046529,0,0
658,943,993,429,1046529,0,0
58,710,730,190,1046529,0,0
29,151,447,716,1046529,0,0
327,570,441,3,1046529,0,0
907,905,852,994,1046529,1,1
888,297,587,618,1046529,0,0
892,135,999,927,1046529,0,0
558,745,355,161,1046529,0,0
828,369,883,852,1046529,1,0
832,749,763,264,1046529,0,0
779,852,444,862,1046529,0,0
110,473,677,718,1046529,0,0
964,819,956,305,1046529,1,0
182,953,809,563,1046529,0,0
476,536,866,914,1046529,1,0
814,439,425,878,1046529,0,0
572,890,950,736,1046529,1,0
287,134,252,343,1046529,0,0
757,432,657,748,1046529,0,0
141,960,409,692,1046529,0,0
861,702,865,813,1046529,1,1
773,593,538,668,1046529,0,0
756,144,81,363,1046529,0,0
891,844,373,847,1046529,1,0
469,306,1023,1005,1046529,1,0
120,560,738,563,1046529,0,0
786,401,394,381,1046529,0,0
369,787,567,971,1046529,0,0
715,516,994,796,1046529,1,0
489,658,987,891,1046529,1,0
967,102,1012,577,1046529,0,0
977,960,155,702,1046529,1,0
974,656,320,662,1046529,0,0
